title,url,running_time,year,critics_num_reviews,critics_score,critics_rating,audience_num_total,audience_score,audience_rating,actors,screenwriters,directors,producers,genre1,genre2,genre3
Touch of Evil,https://www.rottentomatoes.com/m/1021749-touch_of_evil/,95,1958,79,95,Certified Fresh,31144,92,Upright,"Orson Welles,Charlton Heston,Janet Leigh,Marlene Dietrich,Joseph Calleia,Akim Tamiroff,Val DeVargas,Ray Collins,Dennis Weaver,Valentin de Vargas,Joanna Cook Moore,Mort Mills,Victor Millan,Lalo Rios,Michael Sargent,Mercedes McCambridge,Joseph Cotten,Zsa Zsa Gabor,Phil Harvey,Joi Lansing,Ken Miller,Harry Shannon,Rusty Wescoatt,Taylor Wayne,Kenny Miller,Raymond Rodriguez,Arlene McQuade,Dominick DelGarde,Joe Basulto,Jennie Dias,Yolanda Bojorquez,Eleanor Dorado,Keenan Wynn",Orson Welles,Orson Welles,Albert Zugsmith,Drama,Mystery & Suspense,Classics
Frankenstein,https://www.rottentomatoes.com/m/1007818-frankenstein/,70,1931,49,100,Certified Fresh,41524,87,Upright,"Colin Clive,Boris Karloff,Mae Clarke,John Boles,Edward Van Sloan,Dwight Frye,Frederick Kerr,Lionel Belmore,Michael Mark,Marilyn Harris,Arletta Duncan,Pauline Moore,Francis Ford","Francis Edward Faragoh,Garrett Fort,John L. Balderston,Garrett Elsden Fort,Francis Edwards Faragoh,Robert Florey",James Whale,"Carl Laemmle,Carl Laemmle Jr.",Horror,Classics,Science Fiction & Fantasy
Vertigo,https://www.rottentomatoes.com/m/vertigo/,128,1958,83,94,Certified Fresh,102237,93,Upright,"James Stewart,Kim Novak,Barbara Bel Geddes,Tom Helmore,Ellen Corby,Henry Jones,Mollie Dodd,Raymond Bailey,Lee Patrick,Paul Bryar,Margaret Brayton,William Remick,Julian Petruzzi,Sara Taft,Fred Graham,Buck Harrington,John Benson,Don Giovanni,Nina Shipman,Dori Simmons,Roxann Delman,Bruno Della Santina,Ed Stevlingson,Roland Got,Carlo Dotto,Jack Richardson,June Jocelyn,Miliza Milo,Jack Ano,Joanne Genthon,Konstantin Shayne","Samuel W. Taylor,Samuel Taylor,Alec Coppel",Alfred Hitchcock,Alfred Hitchcock,Drama,Romance,Mystery & Suspense
The Grapes of Wrath,https://www.rottentomatoes.com/m/grapes_of_wrath/,129,1940,48,100,Certified Fresh,24261,88,Upright,"Henry Fonda,Jane Darwell,John Carradine,Dorris Bowdon,Doris Bowden,Charley Grapewin,Russell Simpson,O.Z. Whitehead,John Qualen,Eddie Quillan,Eddie Quillen,Zeffie Tilbury,Frank Sully,Frank Darien,Darryl Hickman,Shirley Mills,Grant Mitchell,Ward Bond,Frank Faylen,Joe Sawyer,Harry Tyler,John Arledge,Hollis Jewell,Harry Cording,Paul Guilfoyle,Charles D. Brown,Roger Imhof,William Pawley,Arthur Ayleswofth,Charles Tannen,Selmer Jackson,Ben Hall,Eddy Waller,Herbert Heywood,David Hughes,Cliff Clark,Adrian Morris,Robert E. Homans,Irving Bacon,Frank O'Connor,Kitty McHugh,Georgia Simmons,James Flavin,George O'Hara,Thornton Edwards,Dick Rich,Jack Pennick,Walter McGrail,Tom Tyler,Paul Sutton,Robert ""Buddy"" Shaw,Pat Flaherty,Lee Shumway,Ralph Dunn,George Breakston,Ted Oliver,Gloria Roy,Norman Willis,Erville Alderson,Harry Strang,Rex Lease,Inez Palange,Louis Mason,Harry Tenbrook,Walter Miller,Trevor Bardette,William Haade,David Hilary Hughes,Selmar Jackson,Peggy Ryan,Wally Albright,Mae Marsh,Charles B. Middleton,Francis Ford,Shirley ""Muggsy"" Coates,Gaylord ""Steve"" Pendleton",Nunnally Johnson,John Ford,Darryl F. Zanuck,Drama,Classics,
The Gold Rush,https://www.rottentomatoes.com/m/the_gold_rush/,85,1925,50,100,Certified Fresh,20488,93,Upright,"Charles Chaplin,Mack Swain,Tom Murray,Georgia Hale,Henry Bergman,Malcolm Waite,Betty Morrissey,Jack Adams,Harry Arras,Albert Austin,William Bell,William Bradford,George Brock,William Butler,Cecile Cameron,Leland Carr,Kay Desleys,J.C. Fowler,Allan Garcia,Inez Gomez,Ben R. Hart,Jack Herrick,George Holt,Harry Jones,John ""Dusty"" King,Geraldine Leslie,Joan Lowell,Chris-Pin Martin,Margaret Martin,John P. McGrath,John Millerta,Barbara Pierce,Betty Pierce,John Rand,Frank Rice,Jane Sherman,Joe Smith,John Tully,John Wallace,Tom Wood",Charles Chaplin,Charles Chaplin,Charles Chaplin,Classics,Comedy,
It's a Wonderful Life,https://www.rottentomatoes.com/m/its_a_wonderful_life/,135,1946,87,94,Certified Fresh,218337,95,Upright,"James Stewart,Donna Reed,Lionel Barrymore,Thomas Mitchell,Henry Travers,Beulah Bondi,Frank Faylen,Ward Bond,Gloria Grahame,H.B. Warner,Frank Albertson,Samuel S. Hinds,Todd Karns,Mary Treen,Sarah Edwards,Virginia Patton,Charles Williams,William Edmunds,Lillian Randolph,Argentina Brunetti,Robert Anderson,Ronnie Ralph,Jean Gale,Jeanine Anne Roose,Danny Mummert,George Nokes,Sheldon Leonard,Frank S. Hagney,Ray Walker,Charles Lane,Edward Keane,Carol Coombs,Karolyn Grimes,Jim Hawkins,Larry Simms,Carl ""Alfalfa"" Switzer,Harold Landon,Harry Holman,Mark Roberts,Harry V. Cheshire,Charles Halton,Eddie Featherston,Stanley Andrews,J. Farrell MacDonald,Marian Carr,Garry Owen,Lane Chandler,Ellen Corby,Almira Sessions,Robert Peyton,Bert Moorhouse","Frank Capra,Frances Goodrich,Albert Hackett",Frank Capra,Frank Capra,Drama,Kids & Family,Classics
The Last Picture Show,https://www.rottentomatoes.com/m/last_picture_show/,125,1971,58,100,Certified Fresh,14091,90,Upright,"Timothy Bottoms,Jeff Bridges,Cloris Leachman,Cybill Shepherd,Ben Johnson,Ellen Burstyn,Eileen Brennan,Barclay Doyle,Joye Hash,Clu Galager,Sharon Taggart,Randy Quaid,Joe Heathcock,Bill Thurman,Barc Doyle,Tom Martin,Antonia Bogdanovich,Jessie Lee Fulton,Gary Brockette,Clu Gulager,Helena Humann,Loyd Catlett,Robert Glenn,John Hillerman,Janice O'Malley,Floyd Mahaney,Kimberly Hyde,Noble Willingham,Marjory Jay,Joyce Hash,Pamela Kelier,Sam Bottoms,Gordon Hurst,Mike Hosford,Faye Jordan,Charlie Seybert,Grover Lewis,Rebecca Ulrick,Merrill Shepherd,Buddy Wood,Kenny Wood,Leon Addison Brown,Bobby McGriff,Jack Mueller,Robert Arnold,Frank Marshall,Otis Elmore,Charles Salmon,George Gaulden,Will Morris Hannis","Peter Bogdanovich,Larry McMurtry",Peter Bogdanovich,"Stephen Friedman,Stephen J. Friedman",Drama,Classics,
Scarface,https://www.rottentomatoes.com/m/1018323-scarface/,94,1932,45,98,Certified Fresh,25929,86,Upright,"Paul Muni,Ann Dvorak,George Raft,Karen Morley,Osgood Perkins,Boris Karloff,Vince Barnett,C. Henry Gordon,Inez Palange,Edwin Maxwell,Tully Marshall,Harry J. Vejar,Bert Starkey,Henry Armetta,Maurice Black,Purnell Pratt,John Lee Mahin,Charles Sullivan,Harry Tenbrook,Hank Mann,Paul Fix,Howard Hawks,Dennis O'Keefe","Ben Hecht,W.R. Burnett,Seton I. Miller,Fred Palsey,John Lee Mahin,Howard Hawks",Howard Hawks,"Howard Hughes,Howard Hawks",Drama,Classics,
Rear Window,https://www.rottentomatoes.com/m/1017289-rear_window/,115,1954,78,97,Certified Fresh,150457,95,Upright,"James Stewart,Grace Kelly,Thelma Ritter,Wendell Corey,Raymond Burr,Judith Evelyn,Ross Bagdasarian Sr.,Georgine Darcy,Irene Winston,Sara Berner,Frank Cady,Jesslyn Fax,Rand Harper,Havis Davenport,Marla English,Kathryn Grant,Alan Lee,Anthony Warde,Bennie Bartlett,Barbara Bailey,Bess Flowers,Iphigenie Castiglioni,Fred Graham,Ralph Smiley,Harry Landers,Richard Simmons,Eddie Parker,Jerry Antes,Mike Mahoney,Len Hendry,James Cornell,Dick Simmons",John Michael Hayes,Alfred Hitchcock,Alfred Hitchcock,Drama,Mystery & Suspense,Classics
The Big Sleep,https://www.rottentomatoes.com/m/1002352-big_sleep/,116,1946,65,97,Certified Fresh,33448,91,Upright,"Humphrey Bogart,Lauren Bacall,Martha Vickers,Dorothy Malone,John Ridgely,Louis Jean Heydt,Regis Toomey,Sonia Darrin,Bob Steele,Tom Rafferty,Charles Waldron,Charles D. Brown,Elisha Cook Jr.,Tom Fadden,Tom Raffery,Ben Welden,Trevor Bardette,James Flavin,Joy Barlowe,Peggy Knudsen,Theodore von Eltz,Carole Douglas,Dan Wallace,Tanis Chandler,Thomas E. Jackson,Deannie Best,Lorraine Miller,Shelby Payne,Forbes Murray,Jack Chefe,Joseph Crehan,Emmett Vogan,Paul Weber,Jack Perry","William Faulkner,Leigh Brackett,Jules Furthman",Howard Hawks,Howard Hawks,Drama,Mystery & Suspense,Classics
The Red Shoes,https://www.rottentomatoes.com/m/1017346-red_shoes/,136,1948,59,97,Certified Fresh,11722,92,Upright,"Moira Shearer,Anton Walbrook,Marius Goring,Leonide Massine,Robert Helpmann,Albert Basserman,Esmond Knight,Ludmilla Tchérina,Jean Short,Gordon Littman,Julia Lang,Bill Shine,Austin Trevor,Eric Berry,Emeric Pressburger,Irene Browne,Jerry Verno,Derek Elphinstone,Albert Bassermann,Mme. Rambert,Joy Rawlins,Marcel Poncin,Michel Bazalgette,Yvonne Andre,Hay Petrie,George Woodbridge,Joan Harris,Denis Carey,Robert Dorning,Guy Massey","Michael Powell,Emeric Pressburger,Keith Winter","Michael Powell,Emeric Pressburger","Michael Powell,Emeric Pressburger,George R. Busby",Drama,Romance,Musical & Performing Arts
Cool Hand Luke,https://www.rottentomatoes.com/m/cool_hand_luke/,126,1967,53,100,Certified Fresh,63570,95,Upright,"Paul Newman,George Kennedy,J.D. Cannon,Jo Van Fleet,Lou Antonio,Robert Drivas,Strother Martin,Clifton James,Dennis Hopper,Morgan Woodward,Luke Askew,Anthony Zerbe,Marc Cavell,Richard Davalos,Wayne Rogers,Harry Dean Stanton,Robert Donner,Warren Finnerty,John McLiam,Charles Tyner,Ralph Waite,Buck Kartalian,Joy Harmon,James Gammon,Joe Don Baker,Donn Pearce,Norman Goodwins,Chuck Hicks,John Pearce,Eddie Rosson,Rush Williams,James Jeter,Robert Luster,Rance Howard,James Bradley Jr.,Cyril 'Chips' Robinson","Donn Pearce,Frank R. Pierson",Stuart Rosenberg,Gordon Carroll,Drama,Classics,
Invasion of the Body Snatchers,https://www.rottentomatoes.com/m/1010678-invasion_of_the_body_snatchers/,80,1956,57,98,Certified Fresh,19099,85,Upright,"Kevin McCarthy,Dana Wynter,Larry Gates,Carolyn Jones,King Donovan,Jean Willes,Ralph Dumke,Virginia Christine,Tom Fadden,Kenneth Patterson,Guy Way,Eileen Stevens,Beatrice Maude,Jean Andren,Bobby Clark,Everett Glass,Dabbs Greer,Pat O'Malley,Don Siegel,Guy Rennie,Marie Selland,Whit Bissell,Robert Clark,Sam Peckinpah,Richard Deacon,Harry J. Vejar",Daniel Mainwaring,Don Siegel,Walter Wanger,Mystery & Suspense,Classics,Science Fiction & Fantasy
City Lights,https://www.rottentomatoes.com/m/city_lights/,90,1931,54,98,Certified Fresh,26987,95,Upright,"Charles Chaplin,Virginia Cherrill,Harry Myers,Virginia Cherrill,Florence Lee,Harry Myers,Allan Garcia,Henry Bergman,Hank Mann,Albert Austin,Henry Bergman,James Donnelly,Jean Harlow,John Rand,Robert Graves,Stanhope Wheatcroft,Austen Jewell,Robert Parrish,Willie Keeler,Eddie Baker,Granville Redmond,Jack Sutherland,Al Ernest Garcia,Jean Carpenter","Charles Chaplin,Harry Crocker,Henry Bergman,Albert Austin",Charles Chaplin,Charles Chaplin,Drama,Romance,Classics
Anatomy of a Murder,https://www.rottentomatoes.com/m/anatomy-of-a-murder/,160,1959,48,100,Certified Fresh,12303,90,Upright,"James Stewart,Lee Remick,Ben Gazzara,Arthur O'Connell,Eve Arden,Kathryn Grant,Joseph N. Welch,Joseph Welch,Douglas Brooks West,George C. Scott,Murray Hamilton,Orson Bean,Alexander Campbell,Joseph Kearns,Russ Brown,Howard McNear,Ned Wever,Jimmy Conlin,Ken Lynch,Don Ross,Lloyd Le Vasseur,Royal Beal,John Qualen,James Waters,Duke Ellington,Irving Kupcinet",Wendell Mayes,Otto Preminger,Otto Preminger,Drama,Mystery & Suspense,Classics
Gone With the Wind,https://www.rottentomatoes.com/m/gone_with_the_wind/,222,1939,102,91,Certified Fresh,293418,92,Upright,"Clark Gable,Vivien Leigh,Leslie Howard,Olivia de Havilland,Hattie McDaniel,Thomas Mitchell,Barbara O'Neil,Evelyn Keyes,Ann Rutherford,George Reeves,Oscar Polk,Butterfly McQueen,Victor Jory,Everett Brown,Howard Hickman,Rand Brooks,Carroll Nye,Alicia Rhett,Laura Hope Crewes,Eddie 'Rochester' Anderson,Harry Davenport,Jane Darwell,Mary Anderson,Ona Munson,Ward Bond,Cammie King,Mickey Kuhn,Paul Hurst,Isabel Jewell,Yakima Canutt,Zack Williams,Marcella Martin,Jackie Moran,Leona Roberts,Terry Shero,William McClain,Lee Phelps,Philip Trent,Irving Bacon,Tom Tyler,William Bakewell,Robert Elliott,Si Jenks,Emerson Treacy,Fred Crane,Lester Dorr,John Wray,Trevor Bardette,Tom Seidel,Marjorie Reynolds,James Bush,Ralph Brooks,Cliff Edwards,Louis Jean Heydt,Eddy Chandler,John Arledge,Roscoe Ates,Eric Linden,George Hackathorne,Frank Coghlan Jr.,Guy Wilkerson,Frank Faylen,Tommy Kelly,William Stack,Ernest Whitman,William Sterling,George Meeker,Wallis Clark,Adrian Morris,J.M. Kerrigan,Olin Howland,Blue Washington,Lillian Kemble-Cooper,Louise Carter,Harry Strang,Lee Murray",Sidney Howard,Victor Fleming,David O. Selznick,Drama,Romance,Classics
Roman Holiday,https://www.rottentomatoes.com/m/roman_holiday/,118,1953,60,97,Certified Fresh,63343,93,Upright,"Audrey Hepburn,Gregory Peck,Eddie Albert,Tullio Carminati,Hartley Power,Laura Solari,Harcourt Williams,Tullio Carminatti,Margaret Rawlings,Paolo Carlini,Claudio Ermelli,Paola Borboni,Heinz Hindrich,Gorella Gori,Alfredo Rizzo,Princess Alma Cattaneo,John Horne,Maurizio Arena,Andre Esterhazy,John Cortay,Ugo Ballerini,George Higgins,Ugo De Pascale,Bruno Baschiera,Edward Hitchcock,Giacomo Penza,Eric Oulton,Richard McNamara,Rapindranath Mitter,Princess Lilamani,Mimmo Poli,Cesare Viori,Giuliano Raffaelli,Carlo Rizzo,Gianna Segale,Marco Tulli,Tania Weber,Andre Eszterhazy","John Dighton,Ian McLellan Hunter,Dalton Trumbo,William Wyler",William Wyler,William Wyler,Drama,Romance,Classics
Sweet Smell of Success,https://www.rottentomatoes.com/m/sweet_smell_of_success/,96,1957,52,98,Certified Fresh,6920,92,Upright,"Burt Lancaster,Tony Curtis,Susan Harrison,Martin Milner,Sam Levene,Barbara Nichols,Jeff Donnell,Joseph Leon,Edith Atwater,Emile G. Meyer,Joe Frisco,David White,Lawrence Dobkin,Lurene Tuttle,Queenie Smith,Autumn Russell,Jay Adler,Lewis Charles,Chico Hamilton","Clifford Odets,Ernest Lehman",Alexander Mackendrick,James Hill,Drama,Classics,
Freaks,https://www.rottentomatoes.com/m/freaks/,64,1932,55,95,Certified Fresh,24403,88,Upright,"Harry Earles,Olga Baclanova,Wallace Ford,Leila Hyams,Roscoe Ates,Henry Victor,Daisy Earles,Rose Dione,Daisy Hilton,Violet Hilton,Matt McHugh,Rosco Ates,Olga Roderick,Johnny Eck,Frank O'Connor,Prince Randian,Randian,Schlitze,Elvira Snow,Schlitzie,Jennie Lee Snow,Pete Robinson,Koo Koo,Josephine-Joseph,Martha Morris,Peter Robinson,Frances O'Connor,Angelo Rossitto,Elizabeth Green,Albert Conti,Michael Visaroff,Murray Kinnell,Ernie S. Adams,Louise Beavers,Edward S. Brophy","Willis Goldbeck,Leon Gordon,Edgar Allan Woolf,Al Boasberg",Tod Browning,"Tod Browning,Irving G. Thalberg",Drama,Horror,Mystery & Suspense
In a Lonely Place,https://www.rottentomatoes.com/m/in_a_lonely_place/,93,1950,47,98,Certified Fresh,6250,89,Upright,"Humphrey Bogart,Gloria Grahame,Carl Benton Reid,Frank Lovejoy,Art Smith,Jeff Donnell,Martha Stewart,Robert Warwick,Morris Ankrum,William Ching,Steven Geray,Hadda Brooks,Alice Talton,Jack Reynolds,Ruth Warren,Ruth Gillette,Guy Beach,Lewis Howard,Laura Brooks,Michael Romanoff,Arno Frey,Pat Barton,Cosmo Sardo,Don Hanin,George Davis,Billy Gray,Melinda Erickson,Jack Jahries,David Bond,Myron Healey,Robert Lowell,Tony Layng,Davis Roberts,Laura Kasley Brooks,Jack Santoro,Frank Marlowe,Evelyn Underwood,Hazel Boyne,Michael Lally,John Mitchum,Joy Hallward,Allen Pinson,Oliver Cross,June Vincent,Charles Cane","Andrew Solt,Edmund H. North",Nicholas Ray,"Robert Lord,Henry S. Kesler",Drama,Romance,Mystery & Suspense
2001: A Space Odyssey,https://www.rottentomatoes.com/m/2001_a_space_odyssey/,139,1968,113,92,Certified Fresh,298483,89,Upright,"Keir Dullea,Gary Lockwood,William Sylvester,Daniel Richter,Leonard Rossiter,Robert Beatty,Margaret Tyzack,Sean Sullivan,Douglas Rain,Richard Wood,Brian Hawley,Bob Wilyman,Danny Grover,Andy Wallace,David Fleetwood,Joe Refalo,Terry Duggan,Darryl Paes,Peter Delmar,Laurence Marchant,Jonathan Daw,Scott MacKee,Simon Davis,John Jordan,David Charkham,Tony Jackson,Jimmy Bell,David Hines,Heather Downham,Ann Gillis,Bill Weston,Ed Bishop,Mike Lovell,Glenn Beck,John Ashley,Vivian Kubrick,Edwina Carroll,Penny Brahms,Alan Gifford","Stanley Kubrick,Arthur C. Clarke",Stanley Kubrick,"Stanley Kubrick,Victor Lyndon",Classics,Science Fiction & Fantasy,
Night of the Living Dead,https://www.rottentomatoes.com/m/night_of_the_living_dead/,90,1968,70,97,Certified Fresh,130375,87,Upright,"Judith O'Dea,Russell Streiner,Duane Jones,Keith Wayne,Karl Hardman,Judith Ridley,Marilyn Eastman,Kyra Schon,Bill Heinzman,Charles Craig,David Lee Hartman,Rossie Harris,Frank Doak,George Kosana,S. William Hinzman,Bill Cardille,Mark Ricci,Judith Reilly,George A. Romero,John A. Russo,Jack Givens,Rudy Ricci,Paula Richards,John Simpson,Herbert Summer,Richard Ricci,William Burchinal,Ross Harris,Al Croft,Jason Richards,Dave James,Sharon Carroll,William Mogush,Steve Hutsko,Joann Michaels,Phillip Smith,Ella Mae Smith,Randy Burr,Bill 'Chilly Billy' Cardille","George A. Romero,John A. Russo",George A. Romero,"Russell W. Streiner,Karl Hardman,Russell Streiner",Horror,Classics,Cult Movies
The Lost Weekend,https://www.rottentomatoes.com/m/lost_weekend/,100,1945,44,98,Certified Fresh,8830,90,Upright,"Ray Milland,Jane Wyman,Howard Da Silva,Philip Terry,Doris Dowling,Frank Faylen,Mary Young,Anita Bolster,Lilian Fontaine,Lewis L. Russell,Frank Orth,Gisela Werbiseck,Eddie Laughton,Harry Barris,Jayne Hazard,Craig Reynolds,William O'Leary,Fred 'Snowflake' Toones,Clarence Muse,Gene Ashley,Jerry James,William Meader,Emmett Vogan,Jess Lee Brooks,Milton Wallace,Lester Sharpe,Bertram Warburgh,Theodora Lynch,James Millican,John Garris,Byron Foulger,Pat Moriarity,Helen Dickson,Peter Potter,David Clyde,Lee Shumway,Douglas Spencer,Walter S. Baldwin","Billy Wilder,Charles Brackett",Billy Wilder,Charles Brackett,Drama,Romance,Classics
Notorious,https://www.rottentomatoes.com/m/1015287-notorious/,101,1946,47,98,Certified Fresh,35726,91,Upright,"Cary Grant,Ingrid Bergman,Claude Rains,Louis Calhern,Reinhold Schünzel,Moroni Olsen,Ivan Triesault,Leopoldine Konstantin,Alexis Minotis,Wally Brown,Charles Mendl,Gavin Gordon,Charles Mendel,Ricardo Costa,Fay Baker,Mme. Konstantin,Eberhard Krumschmidt,Antonio Moreno,Frederick Ledebur,Luis Manuel Serrano Díaz,William Gordon,Charles D. Brown,Ramon Nomar,Peter von Zerneck,Fred Nurney,Herbert Wyndham,Aileen Carlyle,Harry Hayden,Tom Coleman,Dink Trout,Howard Negley,Frank Marlowe,George Lynn,Warren Jackson,Howard Mitchell,Sandra Morgan,Lillian West,Beulah Christian,Leota Lorraine,Almeda Fowler,Garry Owen,Lester Dorr,Patricia Smart,Tina Menard,Richard Clark,Francis McDonald,Frank Wilcox,John Vosper,Eddie Bruce,Donald Kerr,Ben Erway,Emmett Vogan,Paul Bryar,Alan Ward,James Logan,Bea Benaderet,Virginia Gregg,Bernice Barrett,Ted Kelly,Alfredo De Sa","Ben Hecht,Alfred Hitchcock",Alfred Hitchcock,Alfred Hitchcock,Mystery & Suspense,Classics,
Miracle on 34th Street,https://www.rottentomatoes.com/m/miracle_on_34th_street/,96,1947,47,96,Certified Fresh,47518,87,Upright,"Edmund Gwenn,John Payne,Maureen O'Hara,Natalie Wood,Porter Hall,Gene Lockhart,William Frawley,Jerome Cowan,Philip Tonge,Jack Albertson,Harry Antrim,Lela Bliss,Thelma Ritter,James Seay,Mary Field,Theresa Harris,Alvin Greenman,Anne Staunton,Robert Hyatt,Richard Irving,Jeff Corey,Anne O'Neal,Anthony Sydes,William Forrest,Alvin Hammer,Joseph McInerney,Ida McGuire,Percy Helton,Jane Green,Marlene Lyden,Guy Thomajan,Robert Lynn,Jean O'Donnell,'Snub' Pollard,Robert Karnes,Basil Walker,Herbert Heyes,Steve Roberts,Teddy Driver,Robert Gist,Patty Smith",George Seaton,George Seaton,William Perlberg,Romance,Classics,Drama
Gentlemen Prefer Blondes,https://www.rottentomatoes.com/m/gentlemen_prefer_blondes/,91,1953,44,98,Certified Fresh,40625,83,Upright,"Marilyn Monroe,Jane Russell,Charles Coburn,Elliott Reid,Tommy Noonan,Tom Noonan,George Winslow,Taylor Holmes,Norma Varden,Marcel Dalio,Howard Wendell,Steven Geray,Henri Letondal,Leo Mostovoy,Alex Frazer,Harry Carey Jr.,George Davis,Alphonse Martell,James Moultrie,Fred Moultrie,Freddie Moultrie,Jean De Briac,George Dee,Peter Camlin,Jean Del Val,Ray Montgomery,Alvy Moore,Robert Nichols,Charles Tannen,Jimmy Young,Charles De Ravenne,John Close,William Cabanne,Philip Sylvestre,Jack Chefe,Alfred Paix,Max Willenz,Jimmy Saung,Rolfe Sedan,Robert Foulk,Ralph Peters,Harry Seymour,George Chakiris,Howard Hawks","Charles Lederer,Howard Hawks",Howard Hawks,Sol C. Siegel,Romance,Musical & Performing Arts,Classics
The Day the Earth Stood Still,https://www.rottentomatoes.com/m/1005371-day_the_earth_stood_still/,92,1951,57,95,Certified Fresh,34214,87,Upright,"Michael Rennie,Patricia Neal,Hugh Marlowe,Sam Jaffe,Billy Gray,Frances Bavier,Lock Martin,Drew Pearson,Frank Conroy,Carleton Young,Bobby Gray,Fay Roope,Edith Evanson,Harry Harvey,Marshall Bradford,Robert Osterloh,Tyler McVey,Stuart Whitman,James Seay,John Brown,Marjorie Crossland,Glenn Hardy,House Peters Jr.,Rush Williams,Olan Soule,Gil Herman,James Craven,Harry Lauter,Charles Evans,Harlan Warde,Wheaton Chambers,Elizabeth Flournoy,Dorothy Neumann,George Lynn,Freeman Lusk,John Burton,George Reeves,Harry Harvey Sr.,Gabriel Heater,Elmer Davis,H.V. Kaltenborn",Edmund H. North,Robert Wise,Julian Blaustein,Drama,Classics,Science Fiction & Fantasy
Detour,https://www.rottentomatoes.com/m/detour/,67,1945,41,98,Certified Fresh,5352,77,Upright,"Tom Neal,Ann Savage,Claudia Drake,Edmund MacDonald,Tim Ryan,Esther Howard,Roger Clark,Pat Gleason,Don Brodie","Christopher Smith,Martin Goldsmith",Edgar G. Ulmer,Leon Fromkess,Drama,Mystery & Suspense,Classics
Rosemary's Baby,https://www.rottentomatoes.com/m/rosemarys_baby/,136,1968,72,96,Certified Fresh,73476,87,Upright,"Mia Farrow,John Cassavetes,Ruth Gordon,Maurice Evans,Sidney Blackmer,Ralph Bellamy,Patsy Kelly,Charles Grodin,Victoria Vetri,Emmaline Henry,Marianne Gordon,Phil Leeds,Hope Summers,Wende Wagner,Hanna Landy,Gordon Connell,Janet Garland,Joan T. Reilly,Patricia Ann Conway,William Castle,Walter S. Baldwin,Gail Bonney,Charlotte Boerner,Sebastian Brooks,Ernest Kazuyoshi Harada,Natalie Masters,Elmer Modlin,Patricia O'Neal,Robert Osterloh,Jean Innes,Almira Sessions,Bruno Sidar,Roy Barcroft,D'Urville Martin,Bill Baldwin,George Savalas,Viki Vigen,Marilyn Harvey,Paul Denton,Frank White,Mary Louise Lawson,Gale Peters,George Ross Robertson,Carol Brewster,Clay Tanner,Michael Shillo,Jean Inness,Lynn Brinker,Tony Curtis,Michel Gomez,Ernest Harada,Linda Brewerton,Mona Knox,Joyce Davis,Floyd Mutrux,Josh Peine,Duke Fishman,Al Szathmary,John Halloran,Elisha Cook Jr.",Roman Polanski,Roman Polanski,William Castle,Classics,Horror,Mystery & Suspense
